,tokens,pos_tags
535,"['There', 'has', 'been', 'a', 'surge', 'in', 'syndicated', 'children', ""'s"", 'shows', 'to', 'independent', 'stations', ',', 'as', 'well', 'as', 'competition', 'from', 'videocassettes', 'for', 'kids', 'and', 'from', 'cable', 'outlets', 'such', 'as', 'Nickelodeon', 'and', 'the', 'Disney', 'Channel', '.']","['EX', 'VBZ', 'VBN', 'DT', 'NN', 'IN', 'VBN', 'NNS', 'POS', 'VBZ', 'TO', 'JJ', 'NNS', ',', 'RB', 'RB', 'IN', 'NN', 'IN', 'NNS', 'IN', 'NNS', 'CC', 'IN', 'NN', 'NNS', 'JJ', 'IN', 'NNP', 'CC', 'DT', 'NNP', 'NNP', '.']"
536,"['At', 'the', 'same', 'time', ',', 'there', 'appears', 'to', 'be', 'a', 'market', 'for', 'news-oriented', 'programming', ';', 'Turner', 'Broadcasting', 'System', 'Inc.', ""'s"", 'Cable', 'News', 'Network', 'has', 'its', 'highest', 'ratings', ',', 'outside', 'of', 'prime', 'time', ',', 'on', 'Saturday', 'mornings', '.']","['IN', 'DT', 'JJ', 'NN', ',', 'EX', 'VBZ', 'TO', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NN', ':', 'NNP', 'NNP', 'NNP', 'NNP', 'POS', 'NNP', 'NNP', 'NNP', 'VBZ', 'PRP$', 'JJS', 'NNS', ',', 'IN', 'IN', 'JJ', 'NN', ',', 'IN', 'NNP', 'NNS', '.']"
537,"['NBC', 'has', 'on', 'previous', 'occasions', 'considered', 'replacing', 'cartoons', 'with', 'a', 'Saturday', 'version', 'of', '``', 'Today', ',', ""''"", 'which', 'is', 'produced', 'by', 'NBC', 'News', '.']","['NNP', 'VBZ', 'IN', 'JJ', 'NNS', 'VBN', 'VBG', 'NNS', 'IN', 'DT', 'NNP', 'NN', 'IN', '``', 'NN', ',', ""''"", 'WDT', 'VBZ', 'VBN', 'IN', 'NNP', 'NNP', '.']"
538,"['The', 'network', ""'s"", 'own', 'production', 'company', ',', 'NBC', 'Productions', ',', 'supplies', 'a', 'half-hour', 'family-oriented', 'show', 'titled', '``', 'Saved', 'By', 'The', 'Bell', '.', ""''""]","['DT', 'NN', 'POS', 'JJ', 'NN', 'NN', ',', 'NNP', 'NNPS', ',', 'VBZ', 'DT', 'NN', 'JJ', 'NN', 'VBN', '``', 'NNP', 'IN', 'DT', 'NNP', '.', ""''""]"
539,"['NBC', 'Productions', 'or', 'NBC', 'News', 'could', 'supply', 'the', 'network', 'with', 'other', 'Saturday', 'morning', 'shows', ',', 'a', 'move', 'that', 'would', 'control', 'costs', '.']","['NNP', 'NNPS', 'CC', 'NNP', 'NNP', 'MD', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NNP', 'NN', 'VBZ', ',', 'DT', 'NN', 'WDT', 'MD', 'VB', 'NNS', '.']"
540,"['Animated', 'shows', ',', 'which', 'are', 'made', 'by', 'outside', 'production', 'companies', ',', 'cost', 'the', 'network', 'about', '$', '300,000', 'per', 'episode', '.']","['JJ', 'NNS', ',', 'WDT', 'VBP', 'VBN', 'IN', 'IN', 'NN', 'NNS', ',', 'NN', 'DT', 'NN', 'RB', '$', 'CD', 'IN', 'NN', '.']"
541,"['Rohm', '&', 'Haas', 'Co.', 'said', 'third-quarter', 'net', 'income', 'skidded', '35', '%', 'to', '$', '32.6', 'million', ',', 'or', '49', 'cents', 'a', 'share', '.']","['NNP', 'CC', 'NNP', 'NNP', 'VBD', 'JJ', 'JJ', 'NN', 'VBD', 'CD', 'NN', 'TO', '$', 'CD', 'CD', ',', 'CC', 'CD', 'NNS', 'DT', 'NN', '.']"
542,"['In', 'the', 'year-earlier', 'quarter', ',', 'the', 'chemicals', 'company', 'had', 'net', 'of', '$', '49.8', 'million', ',', 'or', '75', 'cents', 'a', 'share', '.']","['IN', 'DT', 'JJ', 'NN', ',', 'DT', 'NNS', 'NN', 'VBD', 'NN', 'IN', '$', 'CD', 'CD', ',', 'CC', 'CD', 'NNS', 'DT', 'NN', '.']"
543,"['Sales', 'were', '$', '623', 'million', ',', 'up', '0.5', '%', 'from', '$', '619.8', 'million', 'a', 'year', 'ago', '.']","['NNS', 'VBD', '$', 'CD', 'CD', ',', 'IN', 'CD', 'NN', 'IN', '$', 'CD', 'CD', 'DT', 'NN', 'RB', '.']"
544,"['Rohm', '&', 'Haas', ',', 'which', 'plans', 'to', 'start', 'operating', 'seven', 'new', 'production', 'units', 'this', 'year', ',', 'attributed', 'the', 'profit', 'slide', 'partly', 'to', 'higher', 'start-up', 'expense', '.']","['NNP', 'CC', 'NNP', ',', 'WDT', 'VBZ', 'TO', 'VB', 'VBG', 'CD', 'JJ', 'NN', 'NNS', 'DT', 'NN', ',', 'VBD', 'DT', 'NN', 'NN', 'RB', 'TO', 'JJR', 'JJ', 'NN', '.']"
545,"['The', 'company', 'also', 'cited', 'the', 'stronger', 'dollar', ',', 'which', 'cuts', 'the', 'value', 'of', 'overseas', 'profit', 'when', 'it', 'is', 'translated', 'into', 'dollars', '.']","['DT', 'NN', 'RB', 'VBD', 'DT', 'JJR', 'NN', ',', 'WDT', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NN', 'WRB', 'PRP', 'VBZ', 'VBN', 'IN', 'NNS', '.']"
546,"['In', 'addition', ',', 'the', 'company', 'said', ',', 'it', 'was', 'hurt', 'by', 'higher', 'than', 'previous-year', 'costs', 'for', 'raw', 'materials', ',', 'though', 'those', 'costs', 'have', 'declined', 'since', 'the', 'second', 'quarter', '.']","['IN', 'NN', ',', 'DT', 'NN', 'VBD', ',', 'PRP', 'VBD', 'VBN', 'IN', 'JJR', 'IN', 'JJ', 'NNS', 'IN', 'JJ', 'NNS', ',', 'IN', 'DT', 'NNS', 'VBP', 'VBN', 'IN', 'DT', 'JJ', 'NN', '.']"
547,"['Incrementally', 'higher', 'production', 'of', 'those', 'chemicals', 'which', 'remain', 'in', 'heavy', 'demand', 'also', 'has', 'forced', 'up', 'costs', ',', 'such', 'as', 'overtime', 'pay', '.']","['RB', 'JJR', 'NN', 'IN', 'DT', 'NNS', 'WDT', 'VBP', 'IN', 'JJ', 'NN', 'RB', 'VBZ', 'VBN', 'IN', 'NNS', ',', 'JJ', 'IN', 'NN', 'NN', '.']"
548,"['For', 'the', 'nine', 'months', ',', 'Rohm', '&', 'Haas', 'net', 'totaled', '$', '155', 'million', ',', 'or', '$', '2.33', 'a', 'share', ',', 'down', '17', '%', 'from', '$', '187.8', 'million', ',', 'or', '$', '2.82', 'a', 'share', ',', 'a', 'year', 'ago', '.']","['IN', 'DT', 'CD', 'NNS', ',', 'NNP', 'CC', 'NNP', 'NN', 'VBD', '$', 'CD', 'CD', ',', 'CC', '$', 'CD', 'DT', 'NN', ',', 'RB', 'CD', 'NN', 'IN', '$', 'CD', 'CD', ',', 'CC', '$', 'CD', 'DT', 'NN', ',', 'DT', 'NN', 'RB', '.']"
549,"['Sales', 'rose', '5.2', '%', 'to', '$', '2.04', 'billion', 'from', '$', '1.94', 'billion', 'the', 'previous', 'year', '.']","['NNS', 'VBD', 'CD', 'NN', 'TO', '$', 'CD', 'CD', 'IN', '$', 'CD', 'CD', 'DT', 'JJ', 'NN', '.']"
550,"['In', 'New', 'York', 'Stock', 'Exchange', 'composite', 'trading', ',', 'Rohm', '&', 'Haas', 'closed', 'at', '$', '33', 'a', 'share', ',', 'down', '$', '1.75', '.']","['IN', 'NNP', 'NNP', 'NNP', 'NNP', 'JJ', 'NN', ',', 'NNP', 'CC', 'NNP', 'VBD', 'IN', '$', 'CD', 'DT', 'NN', ',', 'RB', '$', 'CD', '.']"
551,"['Michael', 'A.', 'Gaskin', ',', '55', 'years', 'old', ',', 'was', 'named', 'president', 'and', 'chief', 'executive', 'officer', 'of', 'this', 'manufacturer', 'of', 'industrial', 'robots', ',', 'succeeding', 'Walter', 'K.', 'Weisel', '.']","['NNP', 'NNP', 'NNP', ',', 'NN', 'NNS', 'JJ', ',', 'VBD', 'VBN', 'NN', 'CC', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', ',', 'VBG', 'NNP', 'NNP', 'NNP', '.']"
552,"['Mr.', 'Weisel', ',', '49', ',', 'resigned', 'as', 'president', 'and', 'chief', 'executive', 'and', 'will', 'work', 'on', 'special', 'projects', ',', 'said', 'John', 'J.', 'Wallace', ',', 'chairman', '.']","['NNP', 'NNP', ',', 'CD', ',', 'VBD', 'IN', 'NN', 'CC', 'JJ', 'NN', 'CC', 'MD', 'VB', 'IN', 'JJ', 'NNS', ',', 'VBD', 'NNP', 'NNP', 'NNP', ',', 'NN', '.']"
553,"['Mr.', 'Gaskin', 'formerly', 'was', 'president', 'and', 'chief', 'executive', 'of', 'Taylor', '&', 'Gaskin', 'Inc.', 'and', 'was', 'a', 'director', 'of', 'Prab', 'Robots', 'since', '1985', '.']","['NNP', 'NNP', 'RB', 'VBD', 'NN', 'CC', 'JJ', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'NNP', 'CC', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'CD', '.']"
554,"['Stephen', 'N.', 'Wertheimer', 'was', 'named', 'managing', 'director', 'and', 'group', 'head', 'of', 'investment', 'banking', 'in', 'Asia', ',', 'based', 'in', 'Tokyo', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'VBN', 'VBG', 'NN', 'CC', 'NN', 'NN', 'IN', 'NN', 'NN', 'IN', 'NNP', ',', 'VBN', 'IN', 'NNP', '.']"
555,"['Mr.', 'Wertheimer', ',', '38', 'years', 'old', ',', 'had', 'been', 'a', 'first', 'vice', 'president', 'in', 'the', 'industrial', 'group', 'in', 'investment', 'banking', '.']","['NNP', 'NNP', ',', 'CD', 'NNS', 'JJ', ',', 'VBD', 'VBN', 'DT', 'JJ', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NN', '.']"
556,"['He', 'succeeds', 'Everett', 'Meyers', ',', 'who', 'resigned', 'in', 'May', '.']","['PRP', 'VBZ', 'NNP', 'NNP', ',', 'WP', 'VBD', 'IN', 'NNP', '.']"
557,"['This', 'is', 'written', 'to', 'correct', 'a', 'misquotation', 'in', 'your', 'Oct.', '3', 'article', '``', 'Deaths', 'From', 'Advanced', 'Colon', 'Cancer', 'Can', 'Be', 'Reduced', 'by', 'Using', 'Two', 'Drugs', '.', ""''""]","['DT', 'VBZ', 'VBN', 'TO', 'VB', 'DT', 'NN', 'IN', 'PRP$', 'NNP', 'CD', 'NN', '``', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'MD', 'VB', 'NNP', 'IN', 'VBG', 'CD', 'NNS', '.', ""''""]"
558,"['In', 'this', 'article', ',', 'I', 'was', 'alleged', 'to', 'have', 'said', ',', '``', 'Any', 'patient', 'with', 'high-risk', 'colon', 'cancer', 'is', 'really', 'getting', 'short', 'shrift', 'if', 'he', ""'s"", 'not', 'getting', 'this', 'therapy', '.', ""''""]","['IN', 'DT', 'NN', ',', 'PRP', 'VBD', 'VBN', 'TO', 'VB', 'VBD', ',', '``', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NN', 'VBZ', 'RB', 'VBG', 'JJ', 'NN', 'IN', 'PRP', 'VBZ', 'RB', 'VBG', 'DT', 'NN', '.', ""''""]"
559,"['I', 'did', ""n't"", 'say', 'this', ',', 'and', 'I', ""'m"", 'totally', 'opposed', 'to', 'the', 'philosophy', 'expressed', 'by', 'the', 'quote', '.']","['PRP', 'VBD', 'RB', 'VB', 'DT', ',', 'CC', 'PRP', 'VBP', 'RB', 'VBN', 'TO', 'DT', 'NN', 'VBN', 'IN', 'DT', 'NN', '.']"
560,"['I', 'have', 'not', 'offered', 'and', 'will', 'not', 'offer', 'routine', 'therapy', 'with', 'the', 'two', 'drugs', ',', 'levamisole', 'and', '5-fluorouracil', ',', 'to', 'any', 'of', 'my', 'colon-cancer', 'patients', '.']","['PRP', 'VBP', 'RB', 'VBN', 'CC', 'MD', 'RB', 'VB', 'JJ', 'NN', 'IN', 'DT', 'CD', 'NNS', ',', 'NN', 'CC', 'JJ', ',', 'TO', 'DT', 'IN', 'PRP$', 'NN', 'NNS', '.']"
561,"['With', 'this', 'treatment', 'we', 'have', 'reduced', 'deaths', 'in', 'high-risk', 'colon', 'cancer', 'by', 'one-third', '--', 'but', 'this', 'leaves', 'the', 'two-thirds', 'who', 'are', 'dying', 'of', 'cancer', '.']","['IN', 'DT', 'NN', 'PRP', 'VBP', 'VBN', 'NNS', 'IN', 'JJ', 'NN', 'NN', 'IN', 'NN', ':', 'CC', 'DT', 'VBZ', 'DT', 'NNS', 'WP', 'VBP', 'VBG', 'IN', 'NN', '.']"
562,"['This', 'is', 'not', 'nearly', 'good', 'enough', '.']","['DT', 'VBZ', 'RB', 'RB', 'JJ', 'RB', '.']"
563,"['I', 'believe', 'any', 'physician', 'who', 'truly', 'cares', 'about', 'cancer', 'patients', ',', 'both', 'today', 'and', 'tomorrow', ',', 'should', 'offer', 'the', 'hope', 'of', 'something', 'better', 'than', 'that', '.']","['PRP', 'VBP', 'DT', 'NN', 'WP', 'RB', 'VBZ', 'IN', 'NN', 'NNS', ',', 'DT', 'NN', 'CC', 'NN', ',', 'MD', 'VB', 'DT', 'NN', 'IN', 'NN', 'JJR', 'IN', 'DT', '.']"
564,"['My', 'statement', ',', 'read', 'verbatim', 'from', 'a', 'printed', 'text', 'available', 'to', 'all', 'reporters', 'attending', 'the', 'National', 'Cancer', 'Institute', 'news', 'conference', ',', 'was', 'the', 'following', ':', '``', 'New', 'clinical', 'trials', 'are', 'already', 'in', 'operation', 'seeking', 'to', 'improve', 'these', 'results', '.']","['PRP$', 'NN', ',', 'VB', 'RB', 'IN', 'DT', 'VBN', 'NN', 'JJ', 'TO', 'DT', 'NNS', 'VBG', 'DT', 'NNP', 'NNP', 'NNP', 'NN', 'NN', ',', 'VBD', 'DT', 'VBG', ':', '``', 'NNP', 'JJ', 'NNS', 'VBP', 'RB', 'IN', 'NN', 'VBG', 'TO', 'VB', 'DT', 'NNS', '.']"
565,"['These', 'research', 'protocols', 'offer', 'to', 'the', 'patient', 'not', 'only', 'the', 'very', 'best', 'therapy', 'which', 'we', 'have', 'established', 'today', 'but', 'also', 'the', 'hope', 'of', 'something', 'still', 'better', '.']","['DT', 'NN', 'NNS', 'VBP', 'TO', 'DT', 'NN', 'RB', 'RB', 'DT', 'RB', 'JJS', 'NN', 'WDT', 'PRP', 'VBP', 'VBN', 'NN', 'CC', 'RB', 'DT', 'NN', 'IN', 'NN', 'RB', 'JJR', '.']"
566,"['I', 'feel', 'any', 'patient', 'with', 'high-risk', 'cancer', 'is', 'getting', 'short', 'shrift', 'if', 'he', 'is', 'not', 'offered', 'this', 'opportunity', '.', ""''""]","['PRP', 'VBP', 'DT', 'NN', 'IN', 'JJ', 'NN', 'VBZ', 'VBG', 'JJ', 'NN', 'IN', 'PRP', 'VBZ', 'RB', 'VBN', 'DT', 'NN', '.', ""''""]"
567,"['We', 'have', 'very', 'exciting', 'prospects', 'for', 'far', 'more', 'impressive', 'advances', 'in', 'the', 'treatment', 'of', 'colon', 'cancer', 'during', 'the', 'years', 'immediately', 'ahead', '.']","['PRP', 'VBP', 'RB', 'JJ', 'NNS', 'IN', 'RB', 'RBR', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', 'IN', 'DT', 'NNS', 'RB', 'RB', '.']"
568,"['This', 'hope', ',', 'however', ',', 'will', 'never', 'be', 'realized', 'if', 'we', 'use', 'levamisole', 'and', '5-fluorouracil', 'as', 'a', 'stopping', 'point', '.']","['DT', 'NN', ',', 'RB', ',', 'MD', 'RB', 'VB', 'VBN', 'IN', 'PRP', 'VBP', 'NN', 'CC', 'JJ', 'IN', 'DT', 'VBG', 'NN', '.']"
569,"['Charles', 'G.', 'Moertel', 'M.D', '.', 'Mayo', 'Clinic', 'Rochester', ',', 'Minn', '.']","['NNP', 'NNP', 'NNP', 'NNP', '.', 'NNP', 'NNP', 'NNP', ',', 'NNP', '.']"
570,"['The', 'oil', 'and', 'auto', 'industries', ',', 'united', 'in', 'their', 'dislike', 'of', 'President', 'Bush', ""'s"", 'proposal', 'for', 'cars', 'that', 'run', 'on', 'alternative', 'fuels', ',', 'announced', 'a', 'joint', 'research', 'program', 'that', 'could', 'turn', 'up', 'a', 'cleaner-burning', 'gasoline', '.']","['DT', 'NN', 'CC', 'NN', 'NNS', ',', 'VBN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NN', 'IN', 'NNS', 'WDT', 'VBP', 'IN', 'NN', 'NNS', ',', 'VBD', 'DT', 'JJ', 'NN', 'NN', 'WDT', 'MD', 'VB', 'IN', 'DT', 'JJ', 'NN', '.']"
571,"['Officials', 'of', 'the', 'Big', 'Three', 'auto', 'makers', 'and', '14', 'petroleum', 'companies', 'said', 'they', 'are', 'setting', 'out', 'to', 'find', 'the', 'most', 'cost-effective', 'fuel', 'for', 'reducing', 'cities', ""'"", 'air-pollution', 'problems', ',', 'with', 'no', 'bias', 'toward', 'any', 'fuel', 'in', 'particular', '.']","['NNS', 'IN', 'DT', 'NNP', 'CD', 'NN', 'NNS', 'CC', 'CD', 'NN', 'NNS', 'VBD', 'PRP', 'VBP', 'VBG', 'IN', 'TO', 'VB', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'VBG', 'NNS', 'POS', 'NN', 'NNS', ',', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NN', '.']"
572,"['However', ',', 'their', 'search', 'notably', 'wo', ""n't"", 'include', 'natural', 'gas', 'or', 'pure', 'methanol', '--', 'the', 'two', 'front-running', 'alternative', 'fuels', '--', 'in', 'tests', 'to', 'be', 'completed', 'by', 'next', 'summer', '.']","['RB', ',', 'PRP$', 'NN', 'RB', 'MD', 'RB', 'VB', 'JJ', 'NN', 'CC', 'JJ', 'NN', ':', 'DT', 'CD', 'JJ', 'NN', 'NNS', ':', 'IN', 'NNS', 'TO', 'VB', 'VBN', 'IN', 'JJ', 'NN', '.']"
573,"['Instead', ',', 'the', 'tests', 'will', 'focus', 'heavily', 'on', 'new', 'blends', 'of', 'gasoline', ',', 'which', 'are', 'still', 'undeveloped', 'but', 'which', 'the', 'petroleum', 'industry', 'has', 'been', 'touting', 'as', 'a', 'solution', 'for', 'automobile', 'pollution', 'that', 'is', 'choking', 'urban', 'areas', '.']","['RB', ',', 'DT', 'NNS', 'MD', 'VB', 'RB', 'IN', 'JJ', 'NNS', 'IN', 'NN', ',', 'WDT', 'VBP', 'RB', 'JJ', 'CC', 'WDT', 'DT', 'NN', 'NN', 'VBZ', 'VBN', 'VBG', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', 'WDT', 'VBZ', 'VBG', 'JJ', 'NNS', '.']"
574,"['Environmentalists', 'criticized', 'the', 'program', 'as', 'merely', 'a', 'public-relations', 'attempt', 'to', 'head', 'off', 'a', 'White', 'House', 'proposal', 'to', 'require', 'a', 'million', 'cars', 'a', 'year', 'that', 'run', 'on', 'cleaner-burning', 'fuels', 'by', '1997', '.']","['NNS', 'VBD', 'DT', 'NN', 'IN', 'RB', 'DT', 'NNS', 'VBP', 'TO', 'VB', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'TO', 'VB', 'DT', 'CD', 'NNS', 'DT', 'NN', 'WDT', 'VBP', 'IN', 'JJ', 'NNS', 'IN', 'CD', '.']"
575,"['While', 'major', 'oil', 'companies', 'have', 'been', 'experimenting', 'with', 'cleaner-burning', 'gasoline', 'blends', 'for', 'years', ',', 'only', 'Atlantic', 'Richfield', 'Co.', 'is', 'now', 'marketing', 'a', 'lower-emission', 'gasoline', 'for', 'older', 'cars', 'currently', 'running', 'on', 'leaded', 'fuel', '.']","['IN', 'JJ', 'NN', 'NNS', 'VBP', 'VBN', 'VBG', 'IN', 'JJ', 'NN', 'NNS', 'IN', 'NNS', ',', 'RB', 'NNP', 'NNP', 'NNP', 'VBZ', 'RB', 'VBG', 'DT', 'NN', 'NN', 'IN', 'JJR', 'NNS', 'RB', 'VBG', 'IN', 'JJ', 'NN', '.']"
576,"['The', 'initial', '$', '11', 'million', 'research', 'program', 'will', 'conduct', 'the', 'most', 'extensive', 'testing', 'to', 'date', 'of', 'reformulated', 'gasolines', ',', 'said', 'Joe', 'Colucci', ',', 'head', 'of', 'fuels', 'and', 'lubricants', 'at', 'General', 'Motors', 'Corp.', 'research', 'laboratories', '.']","['DT', 'JJ', '$', 'CD', 'CD', 'NN', 'NN', 'MD', 'VB', 'DT', 'RBS', 'JJ', 'NN', 'TO', 'VB', 'IN', 'VBN', 'NNS', ',', 'VBD', 'NNP', 'NNP', ',', 'NN', 'IN', 'NNS', 'CC', 'NNS', 'IN', 'NNP', 'NNPS', 'NNP', 'NN', 'NNS', '.']"
577,"['It', 'will', 'compare', '21', 'different', 'blends', 'of', 'gasolines', 'with', 'three', 'mixtures', 'of', 'up', 'to', '85', '%', 'methanol', '.']","['PRP', 'MD', 'VB', 'CD', 'JJ', 'NNS', 'IN', 'NNS', 'IN', 'CD', 'NNS', 'IN', 'IN', 'TO', 'CD', 'NN', 'NN', '.']"
578,"['A', 'second', 'phase', 'of', 'research', ',', 'which', 'is', 'still', 'being', 'planned', ',', 'will', 'test', 'reformulated', 'gasolines', 'on', 'newer', 'engine', 'technologies', 'now', 'being', 'developed', 'for', 'use', 'in', '1992', 'or', '1993', 'cars', '.']","['DT', 'JJ', 'NN', 'IN', 'NN', ',', 'WDT', 'VBZ', 'RB', 'VBG', 'VBN', ',', 'MD', 'VB', 'VBN', 'NNS', 'IN', 'JJR', 'NN', 'NNS', 'RB', 'VBG', 'VBN', 'IN', 'NN', 'IN', 'CD', 'CC', 'CD', 'NNS', '.']"
579,"['There', 'was', 'no', 'cost', 'estimate', 'for', 'the', 'second', 'phase', '.']","['EX', 'VBD', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']"
580,"['``', 'The', 'whole', 'idea', 'here', 'is', 'the', 'automobile', 'and', 'oil', 'companies', 'have', 'joint', 'customers', ',', ""''"", 'said', 'Keith', 'McHenry', ',', 'a', 'senior', 'vice', 'president', 'of', 'technology', 'at', 'Amoco', 'Corp', '.']","['``', 'DT', 'JJ', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'CC', 'NN', 'NNS', 'VBP', 'JJ', 'NNS', ',', ""''"", 'VBD', 'NNP', 'NNP', ',', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NN', 'IN', 'NNP', 'NNP', '.']"
581,"['``', 'And', 'we', 'are', 'looking', 'for', 'the', 'most', 'cost-effective', 'way', 'to', 'clean', 'up', 'the', 'air', '.', ""''""]","['``', 'CC', 'PRP', 'VBP', 'VBG', 'IN', 'DT', 'RBS', 'JJ', 'NN', 'TO', 'VB', 'IN', 'DT', 'NN', '.', ""''""]"
582,"['But', 'David', 'Hawkins', ',', 'an', 'environmental', 'lawyer', 'with', 'the', 'Natural', 'Resources', 'Defense', 'Council', ',', 'said', 'the', 'research', 'appears', 'merely', 'to', 'be', 'a', 'way', 'to', 'promote', 'reformulated', 'gasoline', '.']","['CC', 'NNP', 'NNP', ',', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'VBD', 'DT', 'NN', 'VBZ', 'RB', 'TO', 'VB', 'DT', 'NN', 'TO', 'VB', 'VBN', 'NN', '.']"
583,"['Oil', 'and', 'auto', 'companies', 'supported', 'a', 'move', 'on', 'Capitol', 'Hill', 'last', 'week', 'to', 'gut', 'Mr.', 'Bush', ""'s"", 'plans', 'to', 'require', 'auto', 'makers', 'to', 'begin', 'selling', 'alternative-fueled', 'cars', 'by', '1995', '.']","['NNP', 'CC', 'NN', 'NNS', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'JJ', 'NN', 'TO', 'VB', 'NNP', 'NNP', 'POS', 'NNS', 'TO', 'VB', 'NN', 'NNS', 'TO', 'VB', 'VBG', 'JJ', 'NNS', 'IN', 'CD', '.']"
584,"['Instead', ',', 'a', 'House', 'subcommittee', 'adopted', 'a', 'clean-fuels', 'program', 'that', 'specifically', 'mentions', 'reformulated', 'gasoline', 'as', 'an', 'alternative', '.']","['RB', ',', 'DT', 'NNP', 'NN', 'VBD', 'DT', 'NNS', 'VBP', 'WDT', 'RB', 'VBZ', 'VBN', 'NN', 'IN', 'DT', 'NN', '.']"
585,"['The', 'Bush', 'administration', 'has', 'said', 'it', 'will', 'try', 'to', 'resurrect', 'its', 'plan', 'when', 'the', 'House', 'Energy', 'and', 'Commerce', 'Committee', 'takes', 'up', 'a', 'comprehensive', 'clean-air', 'bill', '.']","['DT', 'NNP', 'NN', 'VBZ', 'VBD', 'PRP', 'MD', 'VB', 'TO', 'VB', 'PRP$', 'NN', 'WRB', 'DT', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBZ', 'IN', 'DT', 'JJ', 'JJ', 'NN', '.']"
586,"['William', 'Seidman', ',', 'chairman', 'of', 'the', 'Federal', 'Deposit', 'Insurance', 'Corp.', ',', 'said', 'Lincoln', 'Savings', '&', 'Loan', 'Association', 'should', 'have', 'been', 'seized', 'by', 'the', 'government', 'in', '1986', 'to', 'contain', 'losses', 'that', 'he', 'estimated', 'will', 'cost', 'taxpayers', 'as', 'much', 'as', '$', '2', 'billion', '.']","['NNP', 'NNP', ',', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'VBD', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'MD', 'VB', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'CD', 'TO', 'VB', 'NNS', 'IN', 'PRP', 'VBD', 'MD', 'VB', 'NNS', 'RB', 'JJ', 'IN', '$', 'CD', 'CD', '.']"
587,"['Mr.', 'Seidman', ',', 'who', 'has', 'been', 'the', 'nation', ""'s"", 'top', 'bank', 'regulator', ',', 'inherited', 'the', 'problems', 'of', 'Lincoln', ',', 'based', 'in', 'Irvine', ',', 'Calif.', ',', 'after', 'his', 'regulatory', 'role', 'was', 'expanded', 'by', 'the', 'new', 'savings-and-loan', 'bailout', 'law', '.']","['NNP', 'NNP', ',', 'WP', 'VBZ', 'VBN', 'DT', 'NN', 'POS', 'JJ', 'NN', 'NN', ',', 'VBD', 'DT', 'NNS', 'IN', 'NNP', ',', 'VBN', 'IN', 'NNP', ',', 'NNP', ',', 'IN', 'PRP$', 'JJ', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NN', '.']"
588,"['He', 'made', 'his', 'comments', 'before', 'House', 'Banking', 'Committee', 'hearings', 'to', 'investigate', 'what', 'appears', 'to', 'be', 'the', 'biggest', 'thrift', 'disaster', 'in', 'a', 'scandal-ridden', 'industry', '.']","['PRP', 'VBD', 'PRP$', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', 'NNS', 'TO', 'VB', 'WP', 'VBZ', 'TO', 'VB', 'DT', 'JJS', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']"
